B2535,Right Rear Turn Lamp Circuit Failure
B2536,Right Rear Turn Lamp Circuit Short to Battery
B2539,Aux A/C Mode Position Reference Circuit Short to Ground
B2540,Aux A/C Mode Position Reference Circuit Short to Battery
B2543,Aux A/C Control Switch Reference Circuit Short to Ground
B2544,Aux A/C Control Switch Reference Circuit Short to Battery
B2545,System Power Relay Circuit Short to Battery
B2546,System Power Relay Circuit Failure
B2550,LAMP DOME OUTPUT Circuit Short to Ground
B2553,Disable Signal Output Circuit Short to Battery
B2554,LAMP DOME OUTPUT Circuit Failure
B2555,LAMP DOME OUTPUT Circuit Short to Battery
B2556,Enable Signal Circuit Short to Battery
B2557,Left Power Sliding Door Open/Close Output Circuit Short to Battery
B2558,Right Power Sliding Door Open/Close Output Circuit Short to Battery
B2559,Aux A/C Blower Motor Relay Circuit Short to Battery
B2560,Aux A/C Blower Motor Relay Circuit Short to Ground
B2561,Aux A/C Blower Speed 1 Circuit Failure
B2562,Aux A/C Blower Speed 1 Circuit Short to Ground
B2563,Aux A/C Blower Speed 2 Circuit Failure
B2564,Aux A/C Blower Speed 2 Circuit Short to Ground
B2565,Right Tail Lamp Circuit Failure
B2566,Right Tail Lamp Circuit Short to Ground
B2567,Reverse Mirror Output Circuit Failure
B2568,Reverse Mirror Output Circuit Short to Ground
B2569,Liftgate Disarm Switch Circuit Short to Ground
B2570,Right Lamp Outage Signal Circuit Short to Ground
B2571,Left Lamp Outage Signal Circuit Short to Ground
B2580,Aux Blower Sense Switch Circuit Failure
B2581,Passenger Seat Occupant Detection Circuit Short To Ground
B2582,Passenger Seat Occupant Detection Circuit Open
B2583,Child Seat Detection Circuit Short to Ground
B2584,Child Seat Detection Circuit Open
B2585,Anti Theft Input Signal Circuit Short To Battery
B2586,Headlamp Mode Select Circuit Failure
B2587,Passenger Seat Occupant Detection Circuit Short To Battery
B2588,Child Seat Detection Circuit Short To Battery
B2589,Unexpected Door Reversal During Close
B2590,Vehicle Park/Speed Signal Circuit Failure
B2591,Detent Signal Missing During Unlatch
B2592,PSD Not Fully Closed (Module Commanded Successfully)
B2593,Power Sliding Door Opened During Module Close Command
B2594,No Movement Detected After an Unlatch During Power Open
B2595,Anti Theft Input Signal Circuit Failure
B2596,Headlamp Aim Output Relay Circuit Short To Battery
B2597,Headlamp Aim Output Relay Circuit Failure
B2598,Headlamp Relay Circuit Failure
B2599,Tailgate Release Open Circuit
B2600,Double Locking Door Motor Frozen
B2601,No Latch Signal Sensed on Closing and Door Reversed
B2602,Missing Latch Signal During Power Sliding Door Unlatch
B2603,PSD Not Fully Closed During Self-Test
B2604,Power Sliding Door On/Off Switch Open Circuit
B2605,Disable Signal Open Circuit
B2606,A/C Temperature Sensor Out of Range
C0000,Vehicle Speed Information Circuit Malfunction
C0035,Left Front Wheel Speed Circuit Malfunction
C0040,Right Front Wheel Speed Circuit Malfunction
C0041,Right Front Wheel Speed Sensor Circuit Range/Performance (EBCM)
C0045,Left Rear Wheel Speed Circuit Malfunction
C0046,Left Rear Wheel Speed Sensor Circuit Range/Performance (EBCM)
C0050,Right Rear Wheel Speed Circuit Malfunction
C0051,LF Wheel Speed Sensor Circuit Range/Performance (EBCM)
C0060,Left Front ABS Solenoid #1 Circuit Malfunction
C0065,Left Front ABS Solenoid #2 Circuit Malfunction
C0070,Right Front ABS Solenoid #1 Circuit Malfunction
C0075,Right Front ABS Solenoid #2 Circuit Malfunction
C0080,Left Rear ABS Solenoid #1 Circuit Malfunction
C0085,Left Rear ABS Solenoid #2 Circuit Malfunction
C0090,Right Rear ABS Solenoid #1 Circuit Malfunction
C0095,Right Rear ABS Solenoid #2 Circuit Malfunction
C0110,Pump Motor Circuit Malfunction
C0121,Valve Relay Circuit Malfunction
C0128,Low Brake Fluid Circuit Low
C0141,Left TCS Solenoid #1 Circuit Malfunction
C0146,Left TCS Solenoid #2 Circuit Malfunction
C0151,Right TCS Solenoid #1 Circuit Malfunction
C0156,Right TCS Solenoid #2 Circuit Malfunction
C0161,ABS/TCS Brake Switch Circuit Malfunction
C0221,Right Front Wheel Speed Sensor Circuit Open
C0222,Right Front Wheel Speed Signal Missing
C0223,Right Front Wheel Speed Signal Erratic
C0225,Left Front Wheel Speed Sensor Circuit Open
C0226,Left Front Wheel Speed Signal Missing
C0227,Left Front Wheel Speed Signal Erratic
C0229,Drop Out of Front Wheel Speed Signals
C0235,Rear Wheel Speed Signal Circuit Open
C0236,Rear Wheel Speed Signal Circuit Missing
C0237,Rear Wheel Speed Signal Erratic
C0238,Wheel Speed Mismatch
C0241,EBCM Control Valve Circuit
C0245,Wheel Speed Sensor Frequency Error
C0254,EBCM Control Valve Circuit
C0265,EBCM Relay Circuit
C0266,EBCM Relay Circuit
C0267,Pump Motor Circuit Open/Shorted
C0268,Pump Motor Circuit Open/Shorted
C0269,Excessive Dump/Isolation Time
C0271,EBCM Malfunction
C0272,EBCM Malfunction
C0273,EBCM Malfunction
C0274,Excessive Dump/Isolation Time
C0279,Powertrain Configuration Not Valid
C0281,Brake Switch Circuit
C0283,Traction Switch Shorted to Ground
C0284,EBCM Malfunction
C0286,ABS Indicator Lamp Circuit Shorted to B+
C0287,Delivered Torque Circuit
C0288,Brake Warning Lamp Circuit Shorted to B+
C0290,Lost Communications With PCM
C0292,Lost Communications With PCM
C0291,Lost Communications With BCM
C0297,Powertrain Configuration Data Not Received
C0298,Powertrain Indicated Traction Control Malfunction
C0300,Rear Speed Sensor Malfunction
C0305,Front Speed Sensor Malfunction
C0306,Motor A or B Circuit
C0308,Motor A/B Circuit Low
C0309,Motor A/B Circuit High
C0310,Motor A/B Circuit Open
C0315,Motor Ground Circuit Open
C0321,Transfer Case Lock Circuit
C0323,T-Case Lock Circuit Low
C0324,T-Case Lock Circuit High
C0327,Encoder Circuit Malfunction
C0357,Park Switch Circuit High
C0359,Four Wheel Drive Low Range (4LO) Discrete Output Circuit
C0362,4LO Discrete Output Circuit High
C0367,Front Axle Control Circuit High
C0374,General System Malfunction
C0376,Front/Rear Shaft Speed Mismatch
C0379,Front Axle System
C0387,Unable to Perform Shift
C0472,Steering Handwheel Speed Sensor Signal V Low
C0473,Steering Handwheel Speed Sensor Signal V High
C0495,EVO Tracking Error
C0498,Steering Assist Control Actuator Feed Circuit Low
C0499,Steering Assist Control Solenoid Feed Circuit High
C0503,Steering Assist Control Solenoid Return Circuit Low
C0504,Steering Assist Control Solenoid Return Circuit High
C0550,ECU Malfunction - internal write / checksum malfunction
C0559,EEPROM Checksum Error
C0563,Calibration ROM Checksum Error
C0577,Left Front Solenoid Circuit Low
C0578,Left Front Solenoid Circuit High
C0579,Left Front Solenoid Circuit Open
C0582,Right Front Solenoid Circuit Low
C0583,Right Front Solenoid Circuit High
C0584,Right Front Solenoid Circuit Open
C0587,Left Rear Solenoid Circuit Low
C0588,Left Rear Solenoid Circuit High
C0589,Left Rear Solenoid Circuit Open
C0592,Right Rear Solenoid Circuit Low
C0593,Right Rear Solenoid Circuit High
C0594,Right Rear Solenoid Circuit Open
C0611,VIN Information Error
C0615,Left Front Position Sensor Malfunction
C0620,Right Front Position Sensor Malfunction
C0625,Left Rear Position Sensor Malfunction
C0628,Level Control Position Sensor Circuit High
C0630,Right Rear Position Sensor Malfunction
C0635,Left Front Normal Force Circuit Malfunction
C0638,Left Front Normal Force Circuit High
C0640,Right Front Normal Force Circuit Malfunction
C0643,Right Front Normal Force Circuit High
C0655,Level Control Compressor Relay Malfunction
C0657,Level Control Compressor Circuit Low
C0658,Level Control Compressor Circuit High
C0660,Level Control Exhaust Valve Circuit Malfunction
C0662,Level Control Exhaust Valve Circuit Low
C0663,Level Control Exhaust Valve Circuit High
C0665,Chassis Pitch Signal Circuit
C0690,Damper Control Relay Circuit Malfunction
C0691,Damper Control Relay Circuit Range
C0693,Damper Control Relay Circuit High
C0695,Position Sensor Overcurrent (8 volt supply)
C0696,Position Sensor Overcurrent (5 volt supply)
C0710,Steering Position Signal Malfunction
C0750,Tire Pressure Monitor (TPM) system sensor not transmitting
C0755,Tire Pressure Monitor (TPM) system sensor not transmitting
C0760,Tire Pressure Monitor (TPM) system sensor not transmitting
C0765,Tire Pressure Monitor (TPM) system sensor not transmitting
C0800,Device Power #1 Circuit Malfunction
C0896,Electronic Suspension Control (ESC) voltage is outside the normal range of 9 to 15.5 volts
C1211,ABS Indicator Lamp Circuit Malfunction
C1214,System Relay Contact or Coil Circuit Open
C1217,Pump Motor Shorted to Ground
C1218,Pump Motor Circuit Shorted to Voltage or Motor Ground Open
C1221,Left Front Wheel Speed Sensor Input Signal is 0
C1222,Right Front Wheel Speed Sensor Input Signal is 0
C1223,Left Rear Wheel Speed Sensor Input Signal is 0
C1224,Right Rear Wheel Speed Sensor Input Signal is 0
C1225,Left Front Excessive Wheel Speed Variation
C1226,Right Front Excessive Wheel Speed Variation
C1227,Left Rear Excessive Wheel Speed Variation
C1228,Right Rear Excessive Wheel Speed Variation
C1232,Left Front Wheel Speed Circuit Open or Shorted
C1233,Right Front Wheel Speed Circuit Open or Shorted
C1234,Left Rear Wheel Speed Circuit Open or Shorted
C1235,Right Rear Wheel Speed Circuit Open or Shorted
C1236,Low System Supply Voltage
C1237,High System Supply Voltage
C1238,Brake Thermal Model Exceeded
C1241,Variable Effort Steering Circuit Malfunction
C1242,Pump Motor Circuit Open
C1243,BPMV Pump Motor Stalled
C1244,Powertrain Indicated Engine Drag Control Malfunction
C1246,Brake Lining Wear Circuit Open
C1248,EBCM Turned the Red Brake Warning Indicator On
C1251,RSS Indicated Malfunction
C1252,Left Front Normal Force Malfunction
C1253,Right Front Normal Force Malfunction
C1254,Abnormal Shutdown Detected
C1255,EBCM Internal Malfunction
C1256,EBCM Internal Malfunction
C1261,Left Front Inlet Valve Solenoid Malfunction
C1262,Left Front Outlet Valve Solenoid Malfunction
C1263,Right Front Inlet Valve Solenoid Malfunction
C1264,Right Front Outlet Valve Solenoid Malfunction
C1265,Left Rear Inlet Valve Solenoid Malfunction
C1266,Left Rear Outlet Valve Solenoid Malfunction
C1267,Right Rear Inlet Valve Solenoid Malfunction
C1268,Right Rear Outlet Valve Solenoid Malfunction
C1271,Left Front TCS Master Cylinder Isolation Valve Malfunction
C1272,Left Front TCS Prime Valve Malfunction
C1273,Right Front TCS Master Cylinder Isolation Valve Malfunction
C1274,Right Front TCS Prime Valve Malfunction
C1276,Delivered Torque Signal Circuit Malfunction
C1277,Requested Torque Signal Circuit Malfunction
C1278,TCS Temporarily Inhibited By PCM
C1281,VSES Sensors Uncorrelated
C1282,Yaw Rate Sensor Bias Circuit Malfunction
C1283,Excessive Time to Center Steering
C1284,Lateral Accelerometer Sensor Bias Malfunction
C1285,Lateral Accelerometer Sensor Circuit Malfunction
C1286,Steering Sensor Bias Malfunction
C1287,Steering Sensor Rate Malfunction
C1288,Steering Sensor Circuit Malfunction
C1291,Open Brake Lamp Switch Contacts During Deceleration
C1292,Brake Fluid Pressure Sensor Circuit
C1293,Code C1291 Set in Previous Ignition Cycle
C1294,Brake Lamp Switch Circuit Always Active
C1295,Brake Lamp Switch Circuit Open
C1296,Brake Fluid Pressure Sensor Circuit
C1297,PCM Indicated Brake Extended Travel Switch Failure
C1298,PCM Class 2 Serial Data Link Malfunction
C1326,Battery Out of Range
C1650,RSS Control Module Fault
C1658,RSS Control Module Calibration Fault
C1710,Left Front Damper Actuator Short Circuit to Battery
C1711,Left Front Damper Actuator Short Circuit to Ground
C1712,Left Front Damper Actuator Open Circuit
C1715,Right Front Damper Actuator Short Circuit to Battery
C1716,Right Front Damper Actuator Short Circuit to Ground
C1717,Right Front Damper Actuator Open Circuit
C1720,Left Rear Damper Actuator Short Circuit to Battery
C1721,Left Rear Damper Actuator Short Circuit to Ground
C1722,Left Rear Damper Actuator Open Circuit
C1725,Right Rear Damper Actuator Short Circuit to Battery
C1726,Right Rear Damper Actuator Short Circuit to Ground
C1727,Right Rear Damper Actuator Open Circuit
C1735,Compressor Relay Short to Battery
C1736,Compressor Relay Short to GND/Open Circuit
C1737,Exhaust Solenoid Valve Short to Battery
C1738,Exhaust Solenoid Valve Short to GND
C1743,Speed Signal Fault
C1744,Lift/Dive Signal Discrete Fault
C1760,Left Front Position Sensor Input Fault
C1761,Right Front Position Sensor Input Fault
C1762,Left Rear Position Sensor Input Fault
C1763,Right Rear Position Sensor Input Fault
C1768,Position Sensor Supply Fault
C1780,Loss of Steering Position Signal
C1782,ICCS2 DL Left Output Short Circuit to Bat
C1783,ICCS2 DL Left Output Short Circuit to GND
C1784,ICCS2 DL Right Output Short Circuit to Bat
C1785,ICCS2 DL Right Output Short Circuit to GND
C1786,Damper Control Relay Fault
C1787,Damper Control Relay Short to GND
C1788,Damper Control Relay Short to Bat
P0100,Mass or Volume Air Flow Circuit Malfunction
P0101,Mass or Volume Air Flow Circuit Range/Performance Problem
P0102,Mass or Volume Air Flow Circuit Low Input
P0103,Mass or Volume Air Flow Circuit High Input
P0104,Mass or Volume Air Flow Circuit Intermittent
P0105,Manifold Absolute Pressure/Barometric Pressure Circuit Malfunction
P0106,Manifold Absolute Pressure/Barometric Pressure Circuit Range/Performance Problem
P0107,Manifold Absolute Pressure/Barometric Pressure Circuit Low Input
P0108,Manifold Absolute Pressure/Barometric Pressure Circuit High Input
P0109,Manifold Absolute Pressure/Barometric Pressure Circuit Intermittent
P0109,Intake Air Temperature Circuit Malfunction
P0111,Intake Air Temperature Circuit Range/Performance Problem
P0112,Intake Air Temperature Circuit Low Input
P0113,Intake Air Temperature Circuit High Input
P0114,Intake Air Temperature Circuit Intermittent
P0115,Engine Coolant Temperature Circuit Malfunction
P0116,Engine Coolant Temperature Circuit Range/Performance Problem
P0117,Engine Coolant Temperature Circuit Low Input
P0118,Engine Coolant Temperature Circuit High Input
P0119,Engine Coolant Temperature Circuit Intermittent
P0120,Throttle Position Sensor/Switch A Circuit Malfunction
P0121,Throttle Position Sensor/Switch A Circuit Range/Performance Problem
P0122,Throttle Position Sensor/Switch A Circuit Low Input
P0123,Throttle Position Sensor/Switch A Circuit High Input
P0124,Throttle Position Sensor/Switch A Circuit Intermittent
P0125,Insufficient Coolant Temperature for Closed Loop Fuel Control
P0126,Insufficient Coolant Temperature for Stable Operation
P0130,02 Sensor Circuit Malfunction (Bank I Sensor 1)
P0131,02 Sensor Circuit Low Voltage (Bank I Sensor I)
P0132,02 Sensor Circuit High Voltage (Bank I Sensor 1)
P0133,02 Sensor Circuit Slow Response (Bank 1 Sensor 1)
P0134,02 Sensor Circuit No Activity Detected (Bank I Sensor 1)
P0135,02 Sensor Heater Circuit Malfunction (Bank 1 Sensor 1)
P0136,02 Sensor Circuit Malfunction (Bank I Sensor 2)
P0137,02 Sensor Circuit Low Voltage (Bank I Sensor 2)
P0138,02 Sensor Circuit High Voltage (Bank I Sensor 2)
P0139,02 Sensor Circuit Slow Response (Bank 1 Sensor 2)
P0140,02 Sensor Circuit No Activity Detected (Bank 1 Sensor 2)
P0141,02 Sensor Heater Circuit Malfunction (Bank 1 Sensor 2)
P0142,02 Sensor Circuit Malfunction (Bank I Sensor 3)
P0143,02 Sensor Circuit Low Voltage (Bank I Sensor 3)
P0144,02 Sensor Circuit High Voltage (Bank I Sensor 3)
P0145,02 Sensor Circuit Slow Response (Bank 1 Sensor 3)
P0146,02 Sensor Circuit No Activity Detected (Bank I Sensor 3)
P0147,02 Sensor Heater Circuit Malfunction (Bank I Sensor 3)
P0150,02 Sensor Circuit Malfunction (Bank 2 Sensor I)
P0151,02 Sensor Circuit Low Voltage (Bank 2 Sensor I)
P0152,02 Sensor Circuit High Voltage (Bank 2 Sensor 1)
P0153,02 Sensor Circuit Slow Response (Bank 2 Sensor 1)
P0154,02 Sensor Circuit No Activity Detected (Bank 2 Sensor 1)
P0155,02 Sensor Heater Circuit Malfunction (Bank 2 Sensor 1)
P0156,02 Sensor Circuit Malfunction (Bank 2 Sensor 2)
P0157,02 Sensor Circuit Low Voltage (Bank 2 Sensor 2)
P0158,02 Sensor Circuit High Voltage (Bank 2 Sensor 2)
P0159,02 Sensor Circuit Slow Response (Bank 2 Sensor 2)
P0160,02 Sensor Circuit No Activity Detected (Bank 2 Sensor 2)
P0161,02 Sensor Heater Circuit Malfunction (Bank 2 Sensor 2)
P0162,02 Sensor Circuit Malfunction (Bank 2 Sensor 3)
P0163,02 Sensor Circuit Low Voltage (Bank 2 Sensor 3)
P0164,02 Sensor Circuit High Voltage (Bank 2 Sensor 3)
P0165,02 Sensor Circuit Slow Response (Bank 2 Sensor 3)
P0166,02 Sensor Circuit No Activity Detected (Bank 2 Sensor 3)
P0167,02 Sensor Heater Circuit Malfunction (Bank 2 Sensor 3)
P0170,Fuel Trim Malfunction (Bank 1)
P0171,System too Lean (Bank 1)
P0172,System too Rich (Bank 1)
P0173,Fuel Trim Malfunction (Bank 2)
P0174,System too Lean (Bank 2)
P0175,System too Rich (Bank 2)
P0176,Fuel Composition Sensor Circuit Malfunction
P0177,Fuel Composition Sensor Circuit Range/Performance
P0178,Fuel Composition Sensor Circuit Low Input
P0179,Fuel Composition Sensor Circuit High Input
P0180,Fuel Temperature Sensor A Circuit Malfunction
P0181,Fuel Temperature Sensor A Circuit Range/Performance
P0182,Fuel Temperature Sensor A Circuit Low Input
P0183,Fuel Temperature Sensor A Circuit High Input
P0184,Fuel Temperature Sensor A Circuit Intermittent
P0185,Fuel Temperature Sensor B Circuit Malfunction
P0186,Fuel Temperature Sensor B Circuit Range/Performance
P0187,Fuel Temperature Sensor B Circuit Low Input
P0188,Fuel Temperature Sensor B Circuit High Input
P0189,Fuel Temperature Sensor B Circuit Intermittent
P0190,Fuel Rail Pressure Sensor Circuit Malfunction
P0191,Fuel Rail Pressure Sensor Circuit Range/Performance
P0192,Fuel Rail Pressure Sensor Circuit Low Input
P0193,Fuel Rail Pressure Sensor Circuit High Input
P0194,Fuel Rail Pressure Sensor Circuit Intermittent
P0195,Engine Oil Temperature Sensor Malfunction
P0196,Engine Oil Temperature Sensor Range/Performance
P0197,Engine Oil Temperature Sensor Low
P0198,Engine Oil Temperature Sensor High
P0199,Engine Oil Temperature Sensor Intermittent
P0200,Injector Circuit Malfunction
P0201,Injector Circuit Malfunction - Cylinder 1
P0202,Injector Circuit Malfunction - Cylinder 2
P0203,Injector Circuit Malfunction - Cylinder 3
P0204,Injector Circuit Malfunction - Cylinder 4
P0205,Injector Circuit Malfunction - Cylinder 5
P0206,Injector Circuit Malfunction - Cylinder 6
P0207,Injector Circuit Malfunction - Cylinder 7
P0208,Injector Circuit Malfunction - Cylinder 8
P0209,Injector Circuit Malfunction - Cylinder 9
P0210,Injector Circuit Malfunction - Cylinder 10
P0211,Injector Circuit Malfunction - Cylinder 11
P0212,Injector Circuit Malfunction - Cylinder 12
P0213,Cold Start Injector 1 Malfunction
P0214,Cold Start Injector 2 Malfunction
P0215,Engine Shutoff Solenoid Malfunction
P0216,Injection Timing Control Circuit Malfunction
P0217,Engine Overtemp Condition
P0218,Transmission Over Temperature Condition
P0219,Engine Overspeed Condition
P0220,Throttle/Petal Position Sensor/Switch B Circuit Malfunction
P0221,Throttle/Petal Position Sensor/Switch B Circuit Range/Performance Problem
P0222,Throttle/Petal Position Sensor/Switch B Circuit Low Input
P0223,Throttle/Petal Position Sensor/Switch B Circuit High Input
P0224,Throttle/Petal Position Sensor/Switch B Circuit Intermittent
P0225,Throttle/Petal Position Sensor/Switch C Circuit Malfunction
P0226,Throttle/Petal Position Sensor/Switch C Circuit Range/Performance Problem
P0227,Throttle/Petal Position Sensor/Switch C Circuit Low Input
P0228,Throttle/Petal Position Sensor/Switch C Circuit High Input
P0229,Throttle/Petal Position Sensor/Switch C Circuit Intermittent
P0230,Fuel Pump Primary Circuit Malfunction
P0231,Fuel Pump Secondary Circuit Low
P0232,Fuel Pump Secondary Circuit High
P0233,Fuel Pump Secondary Circuit Intermittent
P0234,Engine Overboost Condition
P0235,Turbocharger Boost Sensor A Circuit Malfunction
P0236,Turbocharger Boost Sensor A Circuit Range/Performance
P0237,Turbocharger Boost Sensor A Circuit Low
P0238,Turbocharger Boost Sensor A Circuit High
P0239,Turbocharger Boost Sensor B Malfunction
P0240,Turbocharger Boost Sensor B Circuit Range/Performance
P0241,Turbocharger Boost Sensor B Circuit Low
P0242,Turbocharger Boost Sensor B Circuit High
P0243,Turbocharger Wastegate Solenoid A Malfunction
P0244,Turbocharger Wastegate Solenoid A Range/Performance
P0245,Turbocharger Wastegate Solenoid A Low
P0246,Turbocharger Wastegate Solenoid A High
P0247,Turbocharger Wastegate Solenoid B Malfunction
P0248,Turbocharger Wastegate Solenoid B Range/Performance
P0249,Turbocharger Wastegate Solenoid B Low
P0250,Turbocharger Wastegate Solenoid B High
P0251,Injection Pump Fuel Metering Control A Malfunction (Cam/Rotor/Injector)
P0252,Injection Pump Fuel Metering Control A Range/Performance (Cam/Rotor/
P0253,Injection Pump Fuel Metering Control A Low (Cam/Rotor/Injector)
P0254,Injection Pump Fuel Metering Control A High (Cam/Rotor/Injector)
P0255,Injection Pump Fuel Metering Control A Intermittent (Cam/Rotor/Injector)
P0256,Injection Pump Fuel Metering Control B Malfunction (Cam/Rotor/Injector)
P0257,Injection Pump Fuel Metering Control B Range/Performance Injector)
P0258,Injection Pump Fuel Metering Control B Low (Cam/R
P0259,Injection Pump Fuel Metering Control B High (Cam/R
P0260,Injection Pump Fuel Metering Control B Intermittent Injector)
P0261,Cylinder I Injector Circuit Low
P0262,Cylinder I Injector Circuit High
P0263,Cylinder I Contribution/Balance Fault
P0264,Cylinder 2 Injector Circuit Low
P0265,Cylinder 2 Injector Circuit High
P0266,Cylinder 2 Contribution/Balance Fault
P0267,Cylinder 3 Injector Circuit Low
P0268,Cylinder 3 Injector Circuit High
P0269,Cylinder 3 Contribution/Balance Fault
P0270,Cylinder 4 Injector Circuit Low
P0271,Cylinder 4 Injector Circuit High
P0272,Cylinder 4 Contribution/Balance Fault
P0273,Cylinder 5 Injector Circuit Low
P0274,Cylinder 5 Injector Circuit High
P0275,Cylinder S Contribution/Balance Fault
P0276,Cylinder 6 Injector Circuit Low
P0277,Cylinder 6 Injector Circuit High
P0278,Cylinder 6 Contribution/Balance Fault
P0279,Cylinder 7 Injector Circuit Low
P0280,Cylinder 7 Injector Circuit High
P0281,Cylinder 7 Contribution/Balance Fault
P0282,Cylinder 8 Injector Circuit Low
P0283,Cylinder 8 Injector Circuit High
P0284,Cylinder 8 Contribution/Balance Fault
P0285,Cylinder 9 Injector Circuit Low
P0286,Cylinder 9 Injector Circuit High
P0287,Cylinder 9 Contribution/Balance Fault
P0288,Cylinder 10 Injector Circuit Low
P0289,Cylinder 10 Injector Circuit High
P0290,Cylinder 10 Contribution/Balance Fault
P0291,Cylinder 11 Injector Circuit Low
P0292,Cylinder 11 Injector Circuit High
P0293,Cylinder 11 Contribution/Balance Fault
P0294,Cylinder 12 Injector Circuit Low
P0295,Cylinder 12 Injector Circuit High
P0296,Cylinder 12 Contribution/Range Fault
P0300,Random/Multiple Cylinder Misfire Detected
P0301,Cylinder 1 Misfire Detected
P0302,Cylinder 2 Misfire Detected
P0303,Cylinder 3 Misfire Detected
P0304,Cylinder 4 Misfire Detected
P0305,Cylinder 5 Misfire Detected
P0306,Cylinder 6 Misfire Detected
P0307,Cylinder 7 Misfire Detected
P0308,Cylinder 8 Misfire Detected
P0309,Cylinder 9 Misfire Detected
P0310,Cylinder 10 Misfire Detected
P0311,Cylinder 11 Misfire Detected
P0312,Cylinder 12 Misfire Detected
P0320,Ignition/Distributor Engine Speed Input Circuit Malfunction
P0321,Ignition/Distributor Engine Speed Input Circuit Range/Performance
P0322,Ignition/Distributor Engine Speed Input Circuit No Signal
P0323,Ignition/Distributor Engine Speed Input Circuit Intermittent
P0325,Knock Sensor 1 Circuit Malfunction (Bank I or Single Sensor)
P0326,Knock Sensor 1 Circuit Range/Performance (Bank 1 or Single Sensor)
P0327,Knock Sensor 1 Circuit Low Input (Bank I or Single Sensor)
P0328,Knock Sensor 1 Circuit High Input (Bank I or Single Sensor)
P0329,Knock Sensor 1 Circuit Intermittent (Bank 1 or Single Sensor)
P0330,Knock Sensor 2 Circuit Malfunction (Bank 2)
P0331,Knock Sensor 2 Circuit Range/Performance (Bank 2)
P0332,Knock Sensor 2 Circuit Low Input (Bank 2)
P0333,Knock Sensor 2 Circuit High Input (Bank 2)
P0334,Knock Sensor 2 Circuit Intermittent (Bank 2)
P0335,Crankshaft Position Sensor A Circuit Malfunction
P0336,Crankshaft Position Sensor A Circuit Range/Performance
P0337,Crankshaft Position Sensor A Circuit Low Input
P0338,Crankshaft Position Sensor A Circuit High Input
P0339,Crankshaft Position Sensor A Circuit Intermittent
P0340,Camshaft Position Sensor Circuit Malfunction
P0341,Camshaft Position Sensor Circuit Range/Performance
P0342,Camshaft Position Sensor Circuit Low Input
P0343,Camshaft Position Sensor Circuit High Input
P0344,Camshaft Position Sensor Circuit Intermittent
P0350,Ignition Coil Primary/Secondary Circuit Malfunction
P0351,Ignition Coil A Primary/Secondary Circuit Malfunction
P0352,Ignition Coil B Primary/Secondary Circuit Malfunction
P0353,Ignition Coil C Primary/Secondary Circuit Malfunction
P0354,Ignition Coil D Primary/Secondary Circuit Malfunction
P0355,Ignition Coil E Primary/Secondary Circuit Malfunction
P0356,Ignition Coil F Primary/Secondary Circuit Malfunction
P0357,Ignition Coil G Primary/Secondary Circuit Malfunction
P0358,Ignition Coil H Primary/Secondary Circuit Malfunction
P0359,Ignition Coil I Primary/Secondary Circuit Malfunction
P0360,Ignition Coil J Primary/Secondary Circuit Malfunction
P0361,Ignition Coil K Primary/Secondary Circuit Malfunction
P0362,Ignition Coil L Primary/Secondary Circuit Malfunction
P0370,Timing Reference High Resolution Signal A Malfunction
P0371,Timing Reference High Resolution Signal A Too Many Pulses
P0372,Timing Reference High Resolution Signal A Too Few Pulses
P0373,Timing Reference High Resolution Signal A Intermittent/Erratic Pulses
P0374,Timing Reference High Resolution Signal A No Pulses
P0375,Timing Reference High Resolution Signal B Malfunction
P0376,Timing Reference High Resolution Signal B Too Many Pulses
P0377,Timing Reference High Resolution Signal B Too Few Pulses
P0378,Timing Reference High Resolution Signal B Intermittent/Erratic Pulses
P0379,Timing Reference High Resolution Signal B No Pulses
P0380,Glow Plug/Heater Circuit A Malfunction
P0381,Glow Plug/Heater Indicator Circuit Malfunction
P0382,Exhaust Gas Recirculation Flow Malfunction
P0385,Crankshaft Position Sensor B Circuit Malfunction
P0386,Crankshaft Position Sensor B Circuit Range/Performance
P0387,Crankshaft Position Sensor B Circuit Low Input
P0388,Crankshaft Position Sensor B Circuit High Input
P0389,Crankshaft Position Sensor B Circuit Intermittent
P0400,Exhaust Gas Recirculation Flow Malfunction
P0401,Exhaust Gas Recirculation Flow Insufficient Detected
P0402,Exhaust Gas Recirculation Flow Excessive Detected
P0403,Exhaust Gas Recirculation Circuit Malfunction
P0404,Exhaust Gas Recirculation Circuit Range/Performance
P0405,Exhaust Gas Recirculation Sensor A Circuit Low
P0406,Exhaust Gas Recirculation Sensor A Circuit High
P0407,Exhaust Gas Recirculation Sensor B Circuit Low
P0408,Exhaust Gas Recirculation Sensor B Circuit High
P0410,Secondary Air Injection System Malfunction
P0411,Secondary Air Injection System Incorrect Flow Detected
P0412,Secondary Air Injection System Switching Valve A Circuit Malfunction
P0413,Secondary Air Injection System Switching Valve A Circuit Open
P0414,Secondary Air Injection System Switching Valve A Circuit Shorted
P0415,Secondary Air Injection System Switching Valve B Circuit Malfunction
P0416,Secondary Air Injection System Switching Valve B Circuit Open
P0417,Secondary Air Injection System Switching Valve B Circuit Shorted
P0418,Secondary Air Injection System Relay 'A Circuit Malfunction
P0419,Secondary Air Injection System Relay B' Circuit Malfunction
